Elapsed Time (ms),Coarse Encoder Counts (6B),Coarse Degree,Fine Encoder Counts (6B),Fine Degree,Index Angle,Coarse Encoder Commands (4B),Fine Encoder Commands (4B)
8984,0C9098,57.02548476454294,FF35D2,56.863037109375,-0.0,1979,2
8985,0C95E0,57.119113573407205,FF357B,56.9586181640625,-0.0,1979,2
8986,0C9BD1,57.2244459833795,FF3523,57.0552978515625,-0.0,1979,2
8987,0CA119,57.31807479224377,FF34CD,57.14978027343749,-0.0,1979,2
8988,0CA661,57.41170360110803,FF3476,57.24536132812501,-0.0,1979,2
8989,0CAC52,57.517036011080336,FF341F,57.3409423828125,-0.0,1979,2
8990,0CB19A,57.6106648199446,FF33C7,57.43762207031251,-0.0,1979,2
8991,0CB6E2,57.70429362880886,FF336E,57.535400390625,-0.0,1979,2
8992,0CBC2A,57.79792243767313,FF3315,57.63317871093749,-0.0,1979,2
8993,0CC172,57.8915512465374,FF32BD,57.7298583984375,-0.0,1979,2
8994,0CC763,57.996883656509695,FF3265,57.8265380859375,-0.0,1979,2
8995,0CCCAB,58.09051246537396,FF320D,57.9232177734375,-0.0,1979,2
8996,0CD1F3,58.18414127423823,FF31B6,58.018798828125,-0.0,1979,2
8997,0CD73B,58.277770083102496,FF3160,58.11328125000001,-0.0,1979,2
8998,0CDC83,58.37139889196676,FF310A,58.207763671875,-0.0,1979,2
8999,0CE274,58.47673130193906,FF30B2,58.304443359375,-0.0,1979,2
9000,0CE7BC,58.57036011080333,FF3059,58.40222167968749,-0.0,1979,2
9001,0CED04,58.66398891966759,FF3001,58.4989013671875,-0.0,1979,2
9002,0CF24C,58.757617728531855,FF2FA9,58.5955810546875,-0.0,1979,2
9003,0CF794,58.85124653739612,FF2F52,58.691162109375,-0.0,1979,2
9004,0CFCDC,58.94487534626039,FF2EFC,58.78564453125,-0.0,1979,2
9005,0D02CD,59.05020775623269,FF2EA5,58.8812255859375,-0.0,1979,2
9006,0D0815,59.143836565096954,FF2E4D,58.9779052734375,-0.0,1979,2
9007,0D0D5D,59.23746537396122,FF2DF5,59.07458496093751,-0.0,1979,2
9008,0D12A5,59.33109418282549,FF2D9C,59.17236328125,-0.0,1979,2
9009,0D17ED,59.42472299168975,FF2D44,59.26904296875,-0.0,1979,2
9010,0D1DDE,59.530055401662054,FF2CEB,59.3668212890625,-0.0,1979,2
9011,0D2326,59.623684210526314,FF2C94,59.46240234374999,-0.0,1979,2
9012,0D286E,59.71731301939058,FF2C3D,59.55798339843751,-0.0,1979,2
9013,0D2DB6,59.81094182825485,FF2BE5,59.65466308593749,-0.0,1979,2
9014,0D32FE,59.904570637119114,FF2B8D,59.7513427734375,-0.0,1979,2
9014,0D38EF,60.00990304709141,FF2B34,59.84912109375001,-0.0,1979,2
9016,0D3E37,60.10353185595568,FF2ADC,59.94580078124999,-0.0,1979,2
9017,0D437F,60.19716066481995,FF2A84,60.04248046875,-0.0,1979,2
9017,0D48C7,60.290789473684214,FF2A2D,60.13806152343749,-0.0,1979,2
9018,0D4E0F,60.384418282548474,FF29D6,60.23364257812501,-0.0,1979,2
9019,0D5400,60.48975069252078,FF297F,60.3292236328125,-0.0,1979,2
9020,0D5948,60.583379501385046,FF2927,60.42590332031251,-0.0,1979,2
9021,0D5E90,60.677008310249306,FF28CE,60.523681640625,-0.0,1979,2
9022,0D63D8,60.77063711911357,FF2876,60.620361328125,-0.0,1979,2
9023,0D6920,60.86426592797784,FF281E,60.71704101562501,-0.0,1979,2
9024,0D6F11,60.96959833795014,FF27C7,60.8126220703125,-0.0,1979,2
9025,0D7459,61.063227146814405,FF276F,60.90930175781251,-0.0,1979,2
9026,0D79A1,61.15685595567867,FF2718,61.0048828125,-0.0,1979,2
9027,0D7EE9,61.25048476454294,FF26C1,61.1004638671875,-0.0,1979,2
9028,0D8431,61.3441135734072,FF2669,61.1971435546875,-0.0,1979,2
9029,0D8A22,61.449445983379505,FF2611,61.29382324218751,-0.0,1979,2
9030,0D8F6A,61.54307479224377,FF25B9,61.39050292968749,-0.0,1979,2
9031,0D94B2,61.63670360110803,FF2560,61.48828125,-0.0,1979,2
9032,0D99FA,61.7303324099723,FF2508,61.58496093750001,-0.0,1979,2
9033,0D9FEB,61.8356648199446,FF24B0,61.68164062499999,-0.0,1979,2
9034,0DA533,61.929293628808864,FF2458,61.7783203125,-0.0,1979,2
9035,0DAA7B,62.02292243767313,FF2400,61.875,-0.0,1979,2
9036,0DAFC3,62.1165512465374,FF23A8,61.9716796875,-0.0,1979,2
9037,0DB5B4,62.221883656509696,FF2351,62.0672607421875,-0.0,1979,2
9038,0DBAFC,62.31551246537396,FF22F9,62.1639404296875,-0.0,1979,2
9039,0DC044,62.40914127423823,FF22A3,62.25842285156249,-0.0,1979,2
9040,0DC58C,62.5027700831025,FF224B,62.3551025390625,-0.0,1979,2
9041,0DCAD4,62.59639889196676,FF21F3,62.4517822265625,-0.0,1979,2
9042,0DD01C,62.690027700831024,FF219B,62.5484619140625,-0.0,1979,2
9043,0DD564,62.78365650969529,FF2143,62.64514160156251,-0.0,1979,2
9044,0DDAAC,62.87728531855956,FF20EC,62.74072265625,-0.0,1979,2
9045,0DE09D,62.98261772853186,FF2096,62.83520507812499,-0.0,1979,2
9046,0DE5E5,63.07624653739612,FF203F,62.93078613281251,-0.0,1979,2
9047,0DEB2D,63.16987534626039,FF1FE8,63.0263671875,-0.0,1979,2
9048,0DF075,63.26350415512466,FF1F8F,63.1241455078125,-0.0,1979,2
9049,0DF666,63.368836565096956,FF1F37,63.2208251953125,-0.0,1979,2
9050,0DFBAE,63.46246537396122,FF1EDE,63.31860351562499,-0.0,1979,2
9051,0E00F6,63.55609418282548,FF1E85,63.4163818359375,-0.0,1979,2
9052,0E063E,63.64972299168975,FF1E2E,63.511962890625,-0.0,1979,2
9053,0E0C2F,63.755055401662055,FF1DD6,63.608642578125,-0.0,1979,2
9054,0E1177,63.848684210526315,FF1D80,63.70312499999999,-0.0,1979,2
9055,0E16BF,63.94231301939058,FF1D28,63.7998046875,-0.0,1979,2
9056,0E1C07,64.03594182825485,FF1CCF,63.89758300781251,-0.0,1979,2
9057,0E21F8,64.14127423822714,FF1C75,63.99645996093751,-0.0,1979,2
9058,0E2740,64.23490304709141,FF1C1E,64.092041015625,-0.0,1979,2
9059,0E2C88,64.32853185595567,FF1BC7,64.1876220703125,-0.0,1979,2
9060,0E31D0,64.42216066481994,FF1B70,64.283203125,-0.0,1979,2
9061,0E3718,64.51578947368421,FF1B19,64.3787841796875,-0.0,1979,2
9062,0E3C60,64.60941828254848,FF1AC2,64.474365234375,-0.0,1979,2
9063,0E4251,64.71475069252078,FF1A6A,64.571044921875,-0.0,1979,2
9064,0E4799,64.80837950138503,FF1A11,64.6688232421875,-0.0,1979,2
9065,0E4CE1,64.9020083102493,FF19B9,64.7655029296875,-0.0,1979,2
9066,0E5229,64.99563711911357,FF1961,64.8621826171875,-0.0,1979,2
9067,0E581A,65.10096952908587,FF190A,64.957763671875,-0.0,1979,2
9068,0E5D62,65.19459833795014,FF18B3,65.0533447265625,-0.0,1979,2
9069,0E62AA,65.2882271468144,FF185B,65.1500244140625,-0.0,1979,2
9070,0E689B,65.3935595567867,FF1802,65.247802734375,-0.0,1979,2
9071,0E6DE3,65.48718836565097,FF17A9,65.3455810546875,-0.0,1979,2
9072,0E732B,65.58081717451523,FF1752,65.441162109375,-0.0,1979,2
9073,0E7873,65.6744459833795,FF16F9,65.5389404296875,-0.0,1979,2
9074,0E7E64,65.7797783933518,FF16A1,65.6356201171875,-0.0,1979,2
9075,0E83AC,65.87340720221607,FF1649,65.7322998046875,-0.0,1979,2
9076,0E88F4,65.96703601108034,FF15F1,65.8289794921875,-0.0,1979,2
9077,0E8E3C,66.06066481994459,FF1599,65.9256591796875,-0.0,1979,2
9078,0E9384,66.15429362880886,FF1541,66.0223388671875,-0.0,1979,2
9079,0E9975,66.25962603878116,FF14EA,66.117919921875,-0.0,1979,2
9080,0E9EBD,66.35325484764543,FF1492,66.214599609375,-0.0,1979,2
9081,0EA405,66.4468836565097,FF143A,66.311279296875,-0.0,1979,2
9082,0EA94D,66.54051246537396,FF13E2,66.407958984375,-0.0,1979,2
9083,0EAF3E,66.64584487534626,FF1389,66.5057373046875,-0.0,1979,2
9084,0EB486,66.73947368421052,FF1331,66.6024169921875,-0.0,1979,2
9085,0EB9CE,66.83310249307479,FF12D9,66.6990966796875,-0.0,1979,2
9086,0EBF16,66.92673130193906,FF1282,66.794677734375,-0.0,1979,2
9087,0EC507,67.03206371191136,FF122A,66.891357421875,-0.0,1979,2
9088,0ECA4F,67.12569252077563,FF11D1,66.9891357421875,-0.0,1979,2
9089,0ECF97,67.2193213296399,FF1177,67.0880126953125,-0.0,1979,2
9090,0ED4DF,67.31295013850415,FF111F,67.1846923828125,-0.0,1979,2
9091,0EDA27,67.40657894736842,FF10C6,67.282470703125,-0.0,1979,2
9092,0EE018,67.51191135734072,FF106E,67.379150390625,-0.0,1979,2
9093,0EE560,67.60554016620499,FF1017,67.4747314453125,-0.0,1979,2
9094,0EEAA8,67.69916897506926,FF0FBE,67.572509765625,-0.0,1979,2
9095,0EF099,67.80450138504155,FF0F66,67.669189453125,-0.0,1979,2
9096,0EF5E1,67.89813019390581,FF0F0D,67.7669677734375,-0.0,1979,2
9097,0EFB29,67.99175900277008,FF0EB5,67.8636474609375,-0.0,1979,2
9098,0F011A,68.09709141274239,FF0E5E,67.959228515625,-0.0,1979,2
9099,0F0662,68.19072022160665,FF0E06,68.055908203125,-0.0,1979,2
9100,0F0BAA,68.28434903047092,FF0DAE,68.152587890625,-0.0,1979,2
9101,0F10F2,68.37797783933519,FF0D55,68.2503662109375,-0.0,1979,2
9102,0F16E3,68.48331024930748,FF0CFC,68.34814453125,-0.0,1979,2
9103,0F1C2B,68.57693905817175,FF0CA3,68.4459228515625,-0.0,1979,2
9104,0F2173,68.67056786703601,FF0C4B,68.5426025390625,-0.0,1979,2
9105,0F26BB,68.76419667590028,FF0BF4,68.63818359375,-0.0,1979,2
9106,0F2CAC,68.86952908587259,FF0B9C,68.73486328125,-0.0,1979,2
9107,0F31F4,68.96315789473684,FF0B45,68.8304443359375,-0.0,1979,2
9108,0F373C,69.0567867036011,FF0AEC,68.92822265625,-0.0,1979,2
9109,0F3C84,69.15041551246537,FF0A93,69.0260009765625,-0.0,1979,2
9110,0F4275,69.25574792243766,FF0A3A,69.123779296875,-0.0,1979,2
9111,0F47BD,69.34937673130193,FF09E2,69.220458984375,-0.0,1979,2
9112,0F4D05,69.44300554016621,FF098B,69.3160400390625,-0.0,1979,2
9113,0F52F6,69.5483379501385,FF0935,69.4105224609375,-0.0,1979,2
9114,0F583E,69.64196675900277,FF08DE,69.506103515625,-0.0,1979,2
9115,0F5D86,69.73559556786704,FF0886,69.602783203125,-0.0,1979,2
9116,0F62CE,69.8292243767313,FF082C,69.70166015625,-0.0,1979,2
9117,0F68BF,69.9345567867036,FF07D4,69.79833984375,-0.0,1979,2
9118,0F6E07,70.02818559556786,FF077C,69.89501953125,-0.0,1979,2
9119,0F734F,70.12181440443214,FF0726,69.989501953125,-0.0,1979,2
9120,0F7940,70.22714681440443,FF06CF,70.0850830078125,-0.0,1979,2
9121,0F7E88,70.3207756232687,FF0677,70.1817626953125,-0.0,1979,2
9122,0F83D0,70.41440443213297,FF061F,70.2784423828125,-0.0,1979,2
9123,0F8918,70.50803324099722,FF05C6,70.376220703125,-0.0,1979,2
9124,0F8E60,70.60166204986149,FF056D,70.4739990234375,-0.0,1979,2
9125,0F9451,70.7069944598338,FF0515,70.5706787109375,-0.0,1979,2
9126,0F9999,70.80062326869806,FF04BE,70.666259765625,-0.0,1979,2
9127,0F9EE1,70.89425207756233,FF0466,70.762939453125,-0.0,1979,2
9128,0FA4D2,70.99958448753462,FF040F,70.8585205078125,-0.0,1979,2
9129,0FAA1A,71.09321329639889,FF03B8,70.9541015625,-0.0,1979,2
9130,0FAF62,71.18684210526315,FF0361,71.0496826171875,-0.0,1979,2
9131,0FB4AA,71.28047091412742,FF0309,71.1463623046875,-0.0,1979,2
9132,0FBA9B,71.38580332409973,FF02B2,71.241943359375,-0.0,1979,2
9133,0FBFE3,71.47943213296399,FF025C,71.33642578125,-0.0,1979,2
9134,0FC52B,71.57306094182826,FF0205,71.4320068359375,-0.0,1979,2
9135,0FCA73,71.66668975069251,FF01AD,71.5286865234375,-0.0,1979,2
9136,0FCFBB,71.76031855955678,FF0154,71.62646484375,-0.0,1979,2
9137,0FD503,71.85394736842105,FF00FB,71.7242431640625,-0.0,1979,2
9138,0FDAF4,71.95927977839335,FF00A3,71.8209228515625,-0.0,1979,2
9139,0FE03C,72.05290858725762,FF004C,71.91650390625,-0.0,1979,2
9140,0FE584,72.14653739612189,FEFFF5,72.0120849609375,-0.0,1979,2
9141,0FEB75,72.25186980609418,FEFF9F,72.1065673828125,-0.0,1979,2
9142,0FF0BD,72.34549861495844,FEFF46,72.204345703125,-0.0,1979,2
9143,0FF605,72.43912742382271,FEFEED,72.3021240234375,-0.0,1979,2
9144,0FFBF6,72.54445983379502,FEFE95,72.3988037109375,-0.0,1979,2
9145,10013E,72.63808864265928,FEFE3E,72.494384765625,-0.0,1979,2
9146,100686,72.73171745152355,FEFDE7,72.5899658203125,-0.0,1979,2
9147,100BCE,72.82534626038782,FEFD92,72.683349609375,-0.0,1979,2
9148,1011BF,72.93067867036011,FEFD3A,72.780029296875,-0.0,1979,2
9149,101707,73.02430747922438,FEFCE2,72.876708984375,-0.0,1979,2
9150,101C4F,73.11793628808864,FEFC8B,72.9722900390625,-0.0,1979,2
9151,102197,73.21156509695291,FEFC32,73.070068359375,-0.0,1979,2
9152,1026DF,73.30519390581718,FEFBD8,73.1689453125,-0.0,1979,2
9153,102C27,73.39882271468144,FEFB82,73.263427734375,-0.0,1979,2
9154,10316F,73.49245152354571,FEFB2A,73.360107421875,-0.0,1979,2
9155,103760,73.597783933518,FEFAD3,73.4556884765625,-0.0,1979,2
9156,103CA8,73.69141274238227,FEFA7B,73.5523681640625,-0.0,1979,2
9157,1041F0,73.78504155124654,FEFA24,73.64794921875,-0.0,1979,2
9158,104738,73.8786703601108,FEF9CC,73.74462890625,-0.0,1979,2
9159,104D29,73.98400277008311,FEF976,73.839111328125,-0.0,1979,2
9160,105271,74.07763157894738,FEF91E,73.935791015625,-0.0,1979,2
9161,1057B9,74.17126038781163,FEF8C7,74.0313720703125,-0.0,1979,2
9162,105DAA,74.27659279778393,FEF86F,74.1280517578125,-0.0,1979,2
9163,1062F2,74.3702216066482,FEF817,74.2247314453125,-0.0,1979,2
9164,10683A,74.46385041551247,FEF7C1,74.3192138671875,-0.0,1979,2
9165,106D82,74.55747922437673,FEF769,74.4158935546875,-0.0,1979,2
9166,107373,74.66281163434903,FEF713,74.5103759765625,-0.0,1979,2
9167,1078BB,74.7564404432133,FEF6BB,74.6070556640625,-0.0,1979,2
9168,107E03,74.85006925207756,FEF661,74.7059326171875,-0.0,1979,2
9169,10834B,74.94369806094183,FEF609,74.8026123046875,-0.0,1979,2
9170,108893,75.0373268698061,FEF5B0,74.900390625,-0.0,1979,2
9171,108E84,75.1426592797784,FEF559,74.9959716796875,-0.0,1979,2
9172,1093CC,75.23628808864267,FEF502,75.091552734375,-0.0,1979,2
9173,109914,75.32991689750693,FEF4AB,75.1871337890625,-0.0,1979,2
9174,109E5C,75.42354570637119,FEF454,75.28271484375,-0.0,1979,2
9175,10A44D,75.52887811634349,FEF3FC,75.37939453125,-0.0,1979,2
9176,10A995,75.62250692520776,FEF3A5,75.4749755859375,-0.0,1979,2
9177,10AEDD,75.71613573407203,FEF34C,75.57275390625,-0.0,1979,2
9178,10B425,75.80976454293629,FEF2F7,75.6661376953125,-0.0,1979,2
9179,10B96D,75.90339335180056,FEF2A0,75.76171875,-0.0,1979,2
9180,10BEB5,75.99702216066483,FEF249,75.8572998046875,-0.0,1979,2
9181,10C4A6,76.10235457063712,FEF1F2,75.952880859375,-0.0,1979,2
9182,10C9EE,76.19598337950139,FEF199,76.0506591796875,-0.0,1979,2
9183,10CF36,76.28961218836565,FEF141,76.1473388671875,-0.0,1979,2
9184,10D47E,76.38324099722992,FEF0E7,76.2462158203125,-0.0,1979,2
9185,10D9C6,76.47686980609419,FEF090,76.341796875,-0.0,1979,2
9186,10DFB7,76.58220221606648,FEF039,76.4373779296875,-0.0,1979,2
9187,10E4FF,76.67583102493074,FEEFE2,76.532958984375,-0.0,1979,2
9188,10EA47,76.76945983379501,FEEF8A,76.629638671875,-0.0,1979,2
9189,10EF8F,76.86308864265928,FEEF31,76.7274169921875,-0.0,1979,2
9190,10F580,76.96842105263158,FEEED9,76.8240966796875,-0.0,1979,2
9191,10FAC8,77.06204986149585,FEEE81,76.9207763671875,-0.0,1979,2
9192,110010,77.15567867036012,FEEE2B,77.0152587890625,-0.0,1979,2
9193,110601,77.26101108033241,FEEDD5,77.1097412109375,-0.0,1979,2
9194,110B49,77.35463988919668,FEED7D,77.2064208984375,-0.0,1979,2
9195,111091,77.44826869806094,FEED25,77.3031005859375,-0.0,1979,2
9196,1115D9,77.54189750692521,FEECCC,77.40087890625,-0.0,1979,2
9197,111B21,77.63552631578948,FEEC74,77.49755859375,-0.0,1979,2
9198,112069,77.72915512465374,FEEC1D,77.5931396484375,-0.0,1979,2
9199,1125B1,77.82278393351801,FEEBC6,77.688720703125,-0.0,1979,2
9200,112BA2,77.9281163434903,FEEB6F,77.7843017578125,-0.0,1979,2
9201,1130EA,78.02174515235457,FEEB17,77.8809814453125,-0.0,1979,2
9202,113632,78.11537396121884,FEEABF,77.9776611328125,-0.0,1979,2
9203,113B7A,78.2090027700831,FEEA67,78.0743408203125,-0.0,1979,2
9204,11416B,78.31433518005541,FEEA0E,78.172119140625,-0.0,1979,2
9205,1146B3,78.40796398891968,FEE9B7,78.2677001953125,-0.0,1979,2
9206,114BFB,78.50159279778394,FEE95E,78.365478515625,-0.0,1979,2
9207,1151EC,78.60692520775623,FEE907,78.4610595703125,-0.0,1979,2
9208,115734,78.7005540166205,FEE8B0,78.556640625,-0.0,1979,2
9209,115C7C,78.79418282548475,FEE858,78.6533203125,-0.0,1979,2
9210,1161C4,78.88781163434902,FEE7FF,78.7510986328125,-0.0,1979,2
9211,1167B5,78.99314404432134,FEE7A7,78.8477783203125,-0.0,1979,2
9212,116CFD,79.0867728531856,FEE750,78.943359375,-0.0,1979,2
9213,117245,79.18040166204986,FEE6F8,79.0400390625,-0.0,1979,2
9214,11778D,79.27403047091413,FEE6A1,79.1356201171875,-0.0,1979,2
9215,117D7E,79.37936288088642,FEE64A,79.231201171875,-0.0,1979,2
9216,1182C6,79.47299168975069,FEE5F2,79.327880859375,-0.0,1979,2
9217,11880E,79.56662049861495,FEE59A,79.424560546875,-0.0,1979,2
9218,118D56,79.66024930747923,FEE542,79.521240234375,-0.0,1979,2
9219,119347,79.76558171745152,FEE4EA,79.617919921875,-0.0,1979,2
9220,11988F,79.85921052631579,FEE491,79.7156982421875,-0.0,1979,2
9221,119DD7,79.95283933518006,FEE43A,79.811279296875,-0.0,1979,2
9222,11A3C8,80.05817174515235,FEE3E2,79.907958984375,-0.0,1979,2
9223,11A910,80.15180055401662,FEE38A,80.004638671875,-0.0,1979,2
9224,11AE58,80.24542936288088,FEE332,80.101318359375,-0.0,1979,2
9225,11B449,80.35076177285319,FEE2DA,80.197998046875,-0.0,1979,2
9226,11B991,80.44439058171746,FEE282,80.294677734375,-0.0,1979,2
9227,11BED9,80.53801939058171,FEE228,80.3935546875,-0.0,1979,2
9228,11C4CA,80.64335180055402,FEE1D1,80.4891357421875,-0.0,1979,2
9229,11CA12,80.73698060941828,FEE17A,80.584716796875,-0.0,1979,2
9230,11CF5A,80.83060941828255,FEE122,80.681396484375,-0.0,1979,2
9231,11D4A2,80.92423822714682,FEE0CA,80.778076171875,-0.0,1979,2
9232,11DA93,81.02957063711911,FEE072,80.874755859375,-0.0,1979,2
9233,11DFDB,81.12319944598337,FEE019,80.9725341796875,-0.0,1979,2
9234,11E523,81.21682825484764,FEDFC1,81.0692138671875,-0.0,1979,2
9235,11EB14,81.32216066481995,FEDF69,81.1658935546875,-0.0,1979,2
9236,11F05C,81.41578947368421,FEDF11,81.2625732421875,-0.0,1979,2
9237,11F5A4,81.50941828254848,FEDEB8,81.3603515625,-0.0,1979,2
9238,11FB95,81.61475069252077,FEDE60,81.45703125,-0.0,1979,2
9239,1200DD,81.70837950138504,FEDE08,81.5537109375,-0.0,1979,2
9240,120625,81.8020083102493,FEDDAE,81.652587890625,-0.0,1979,2
9241,120C16,81.90734072022161,FEDD56,81.749267578125,-0.0,1979,2
9242,12115E,82.00096952908588,FEDCFE,81.845947265625,-0.0,1979,2
9243,1216A6,82.09459833795015,FEDCA6,81.942626953125,-0.0,1979,2
9244,121C97,82.19993074792244,FEDC4E,82.039306640625,-0.0,1979,2
9245,1221DF,82.2935595567867,FEDBF6,82.135986328125,-0.0,1979,2
9246,122727,82.38718836565097,FEDB9E,82.232666015625,-0.0,1979,2
9247,122D18,82.49252077562326,FEDB46,82.329345703125,-0.0,1979,2
9248,123260,82.58614958448754,FEDAEE,82.426025390625,-0.0,1979,2
9249,1237A8,82.67977839335181,FEDA95,82.5238037109375,-0.0,1979,2
9250,123D99,82.7851108033241,FEDA3B,82.6226806640625,-0.0,1979,2
9251,1242E1,82.87873961218837,FED9E3,82.7193603515625,-0.0,1979,2
9252,124829,82.97236842105262,FED98C,82.81494140625,-0.0,1979,2
9253,124E1A,83.07770083102493,FED935,82.9105224609375,-0.0,1979,2
9254,125362,83.1713296398892,FED8DE,83.006103515625,-0.0,1979,2
9255,125953,83.2766620498615,FED886,83.102783203125,-0.0,1979,2
9256,125E9B,83.37029085872577,FED82C,83.20166015625,-0.0,1979,2
9257,1263E3,83.46391966759002,FED7D4,83.29833984375,-0.0,1979,2
9258,12692B,83.55754847645429,FED77C,83.39501953125,-0.0,1979,2
9259,126F1C,83.66288088642659,FED724,83.49169921875,-0.0,1979,2
9260,127464,83.75650969529086,FED6CB,83.5894775390625,-0.0,1979,2
9261,1279AC,83.85013850415513,FED674,83.68505859375,-0.0,1979,2
9262,127F9D,83.95547091412742,FED61C,83.78173828125,-0.0,1979,2
9263,1284E5,84.04909972299168,FED5C4,83.87841796875,-0.0,1979,2
9264,128A2D,84.14272853185595,FED56D,83.9739990234375,-0.0,1979,2
9265,128F75,84.23635734072022,FED515,84.0706787109375,-0.0,1979,2
9266,129566,84.34168975069252,FED4BD,84.1673583984375,-0.0,1979,2
9267,129AAE,84.43531855955679,FED465,84.2640380859375,-0.0,1979,2
9268,129FF6,84.52894736842106,FED40E,84.359619140625,-0.0,1979,2
9269,12A5E7,84.63427977839335,FED3B6,84.456298828125,-0.0,1979,2
9270,12AB2F,84.72790858725762,FED35E,84.552978515625,-0.0,1979,2
9271,12B077,84.82153739612188,FED306,84.649658203125,-0.0,1979,2
9272,12B668,84.92686980609419,FED2AE,84.746337890625,-0.0,1979,2
9273,12BBB0,85.02049861495846,FED255,84.8441162109375,-0.0,1979,2
9274,12C0F8,85.11412742382272,FED1FD,84.9407958984375,-0.0,1979,2
9275,12C640,85.20775623268698,FED1A4,85.03857421875,-0.0,1979,2
9276,12CC31,85.31308864265928,FED14B,85.1363525390625,-0.0,1979,2
9277,12D179,85.40671745152355,FED0F3,85.2330322265625,-0.0,1979,2
9278,12D6C1,85.50034626038781,FED09C,85.32861328125,-0.0,1979,2
9279,12DC09,85.59397506925208,FED045,85.4241943359375,-0.0,1979,2
9280,12E1FA,85.69930747922437,FECFED,85.5208740234375,-0.0,1979,2
9281,12E742,85.79293628808864,FECF96,85.616455078125,-0.0,1979,2
9282,12EC8A,85.8865650969529,FECF3E,85.713134765625,-0.0,1979,2
9283,12F1D2,85.98019390581717,FECEE6,85.809814453125,-0.0,1979,2
9284,12F7C3,86.08552631578947,FECE8E,85.906494140625,-0.0,1979,2
9285,12FD0B,86.17915512465375,FECE35,86.0042724609375,-0.0,1979,2
9286,130253,86.27278393351801,FECDDE,86.099853515625,-0.0,1979,2
9287,13079B,86.36641274238228,FECD86,86.196533203125,-0.0,1979,2
9288,130D8C,86.47174515235457,FECD2F,86.2921142578125,-0.0,1979,2
9289,1312D4,86.56537396121884,FECCD6,86.389892578125,-0.0,1979,2
9290,13181C,86.65900277008309,FECC7D,86.4876708984375,-0.0,1979,2
9291,131E0D,86.7643351800554,FECC24,86.58544921875,-0.0,1979,2
9292,132355,86.85796398891968,FECBCA,86.684326171875,-0.0,1979,2
9293,13289D,86.95159279778393,FECB72,86.781005859375,-0.0,1979,2
9294,132DE5,87.0452216066482,FECB1A,86.877685546875,-0.0,1979,2
9295,1333D6,87.15055401662049,FECAC3,86.9732666015625,-0.0,1979,2
9296,13391E,87.24418282548476,FECA6B,87.0699462890625,-0.0,1979,2
9297,133E66,87.33781163434902,FECA13,87.1666259765625,-0.0,1979,2
9298,1343AE,87.43144044321329,FEC9BB,87.2633056640625,-0.0,1979,2
9299,13499F,87.5367728531856,FEC963,87.3599853515625,-0.0,1979,2
9300,134EE7,87.63040166204986,FEC90B,87.4566650390625,-0.0,1979,2
9301,13542F,87.72403047091413,FEC8B3,87.5533447265625,-0.0,1979,2
9302,135977,87.8176592797784,FEC85B,87.6500244140625,-0.0,1979,2
9303,135EBF,87.91128808864265,FEC804,87.74560546875,-0.0,1979,2
9304,1364B0,88.01662049861496,FEC7AC,87.84228515625,-0.0,1979,2
9305,1369F8,88.11024930747922,FEC754,87.93896484375,-0.0,1979,2
9306,136F40,88.20387811634349,FEC6FB,88.0367431640625,-0.0,1979,2
